_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs/0,userInputs/0/WhPerMile,userInputs/0/kWhRequested,userInputs/0/milesRequested,userInputs/0/minutesAvailable,userInputs/0/modifiedAt,userInputs/0/paymentRequired,userInputs/0/requestedDeparture,userInputs/0/userID,userInputs/1/WhPerMile,userInputs/1/kWhRequested,userInputs/1/milesRequested,userInputs/1/minutesAvailable,userInputs/1/modifiedAt,userInputs/1/paymentRequired,userInputs/1/requestedDeparture,userInputs/1/userID,userInputs/2/WhPerMile,userInputs/2/kWhRequested,userInputs/2/milesRequested,userInputs/2/minutesAvailable,userInputs/2/modifiedAt,userInputs/2/paymentRequired,userInputs/2/requestedDeparture,userInputs/2/userID,userInputs/3/WhPerMile,userInputs/3/kWhRequested,userInputs/3/milesRequested,userInputs/3/minutesAvailable,userInputs/3/modifiedAt,userInputs/3/paymentRequired,userInputs/3/requestedDeparture,userInputs/3/userID,userInputs/4/WhPerMile,userInputs/4/kWhRequested,userInputs/4/milesRequested,userInputs/4/minutesAvailable,userInputs/4/modifiedAt,userInputs/4/paymentRequired,userInputs/4/requestedDeparture,userInputs/4/userID,userInputs/5/WhPerMile,userInputs/5/kWhRequested,userInputs/5/milesRequested,userInputs/5/minutesAvailable,userInputs/5/modifiedAt,userInputs/5/paymentRequired,userInputs/5/requestedDeparture,userInputs/5/userID,userInputs/6/WhPerMile,userInputs/6/kWhRequested,userInputs/6/milesRequested,userInputs/6/minutesAvailable,userInputs/6/modifiedAt,userInputs/6/paymentRequired,userInputs/6/requestedDeparture,userInputs/6/userID
5de3179cf9af8b36c9538e41,0102,"Thu, 14 Nov 2019 22:00:50 GMT","Fri, 15 Nov 2019 02:54:53 GMT","Thu, 14 Nov 2019 22:20:12 GMT",0.604,19_102_260_1633_2019-11-14 22:00:50.243655,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5de4691ef9af8b3af3636a6e,0102,"Fri, 15 Nov 2019 15:10:21 GMT","Fri, 15 Nov 2019 22:41:46 GMT","Fri, 15 Nov 2019 22:41:41 GMT",47.605,19_102_260_1635_2019-11-15 15:10:21.076257,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5de4691ef9af8b3af3636a6f,0102,"Fri, 15 Nov 2019 16:25:21 GMT","Fri, 15 Nov 2019 20:39:27 GMT","Fri, 15 Nov 2019 18:21:59 GMT",5.752,19_102_260_1633_2019-11-15 16:25:20.938863,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5de4691ef9af8b3af3636a70,0102,"Fri, 15 Nov 2019 19:36:02 GMT","Sat, 16 Nov 2019 01:17:18 GMT","Fri, 15 Nov 2019 21:58:09 GMT",14.293,19_102_260_1636_2019-11-15 19:36:02.152371,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5de4691ef9af8b3af3636a71,0102,"Fri, 15 Nov 2019 20:59:18 GMT","Sat, 16 Nov 2019 02:28:48 GMT","Fri, 15 Nov 2019 21:21:17 GMT",0.72,19_102_260_1633_2019-11-15 20:59:17.628945,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5de4691ef9af8b3af3636a72,0102,"Fri, 15 Nov 2019 21:21:27 GMT","Sat, 16 Nov 2019 05:00:01 GMT","Sat, 16 Nov 2019 04:38:36 GMT",22.619,19_102_260_1640_2019-11-15 21:21:27.102132,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a546df9af8b76743d26d0,0102,"Mon, 18 Nov 2019 15:27:03 GMT","Mon, 18 Nov 2019 23:47:04 GMT","Mon, 18 Nov 2019 20:42:37 GMT",26.304,19_102_260_1635_2019-11-18 15:27:02.829382,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a546df9af8b76743d26d1,0102,"Mon, 18 Nov 2019 16:55:36 GMT","Mon, 18 Nov 2019 20:15:00 GMT","Mon, 18 Nov 2019 19:15:29 GMT",5.326,19_102_260_1640_2019-11-18 16:55:36.328184,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a546df9af8b76743d26d2,0102,"Mon, 18 Nov 2019 17:53:01 GMT","Tue, 19 Nov 2019 00:49:02 GMT","Mon, 18 Nov 2019 23:15:22 GMT",32.49,19_102_260_1634_2019-11-18 17:53:00.933352,0019,03,19-102-260-1634,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a546df9af8b76743d26d3,0102,"Mon, 18 Nov 2019 19:05:31 GMT","Tue, 19 Nov 2019 03:32:41 GMT","Mon, 18 Nov 2019 21:05:30 GMT",5.964,19_102_260_1638_2019-11-18 19:05:31.339098,0019,04,19-102-260-1638,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a546df9af8b76743d26d4,0102,"Mon, 18 Nov 2019 19:45:29 GMT","Tue, 19 Nov 2019 03:08:45 GMT","Tue, 19 Nov 2019 03:08:40 GMT",27.551,19_102_260_1636_2019-11-18 19:45:29.034112,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a546df9af8b76743d26d5,0102,"Mon, 18 Nov 2019 21:27:13 GMT","Tue, 19 Nov 2019 04:55:20 GMT","Tue, 19 Nov 2019 04:55:12 GMT",23.873,19_102_260_1637_2019-11-18 21:27:12.933255,0019,07,19-102-260-1637,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5474f9af8b76743d26d6,0102,"Tue, 19 Nov 2019 15:00:31 GMT","Wed, 20 Nov 2019 02:17:44 GMT","Tue, 19 Nov 2019 16:54:04 GMT",11.657,19_102_260_1635_2019-11-19 15:00:31.129165,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5474f9af8b76743d26d7,0102,"Tue, 19 Nov 2019 15:42:27 GMT","Tue, 19 Nov 2019 20:26:15 GMT","Tue, 19 Nov 2019 16:59:01 GMT",3.628,19_102_260_1633_2019-11-19 15:42:26.787966,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5474f9af8b76743d26d8,0102,"Tue, 19 Nov 2019 15:50:35 GMT","Tue, 19 Nov 2019 20:11:32 GMT","Tue, 19 Nov 2019 20:10:16 GMT",22.723,19_102_260_1638_2019-11-19 15:50:35.186580,0019,04,19-102-260-1638,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5474f9af8b76743d26d9,0102,"Tue, 19 Nov 2019 17:03:08 GMT","Tue, 19 Nov 2019 20:09:32 GMT","Tue, 19 Nov 2019 19:38:12 GMT",6.237,19_102_260_1640_2019-11-19 17:03:08.512450,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5474f9af8b76743d26da,0102,"Tue, 19 Nov 2019 17:17:57 GMT","Wed, 20 Nov 2019 00:02:40 GMT","Tue, 19 Nov 2019 19:14:04 GMT",11.53,19_102_260_1634_2019-11-19 17:17:57.439656,0019,03,19-102-260-1634,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5474f9af8b76743d26db,0102,"Tue, 19 Nov 2019 21:30:23 GMT","Wed, 20 Nov 2019 04:18:26 GMT","Wed, 20 Nov 2019 04:18:18 GMT",19.597,19_102_260_1640_2019-11-19 21:30:23.052108,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5474f9af8b76743d26dc,0102,"Tue, 19 Nov 2019 23:06:08 GMT","Wed, 20 Nov 2019 00:18:54 GMT","Wed, 20 Nov 2019 00:18:50 GMT",1.908,19_102_260_1636_2019-11-19 23:06:07.858393,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a547af9af8b76743d26dd,0102,"Wed, 20 Nov 2019 15:31:20 GMT","Wed, 20 Nov 2019 22:17:41 GMT","Wed, 20 Nov 2019 20:58:20 GMT",27.553,19_102_260_1635_2019-11-20 15:31:19.529674,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a547af9af8b76743d26de,0102,"Wed, 20 Nov 2019 16:27:14 GMT","Wed, 20 Nov 2019 21:06:34 GMT","Wed, 20 Nov 2019 18:26:50 GMT",5.909,19_102_260_1633_2019-11-20 16:27:14.168433,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a547af9af8b76743d26df,0102,"Wed, 20 Nov 2019 16:28:07 GMT","Thu, 21 Nov 2019 02:46:25 GMT","Wed, 20 Nov 2019 20:48:08 GMT",22.816,19_102_260_1634_2019-11-20 16:28:07.162602,0019,03,19-102-260-1634,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a547af9af8b76743d26e0,0102,"Wed, 20 Nov 2019 19:23:17 GMT","Thu, 21 Nov 2019 00:58:07 GMT","Thu, 21 Nov 2019 00:58:02 GMT",26.579,19_102_260_1636_2019-11-20 19:23:16.880163,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a547af9af8b76743d26e1,0102,"Wed, 20 Nov 2019 19:39:30 GMT","Wed, 20 Nov 2019 22:37:57 GMT","Wed, 20 Nov 2019 22:37:53 GMT",18.778,19_102_260_1637_2019-11-20 19:39:30.166427,0019,07,19-102-260-1637,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a547af9af8b76743d26e2,0102,"Wed, 20 Nov 2019 21:32:56 GMT","Thu, 21 Nov 2019 04:50:05 GMT","Thu, 21 Nov 2019 04:35:41 GMT",21.242,19_102_260_1640_2019-11-20 21:32:55.901863,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a547af9af8b76743d26e3,0102,"Wed, 20 Nov 2019 22:06:40 GMT","Thu, 21 Nov 2019 02:02:58 GMT","Wed, 20 Nov 2019 22:27:36 GMT",0.666,19_102_260_1633_2019-11-20 22:06:39.709894,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5480f9af8b76743d26e4,0102,"Thu, 21 Nov 2019 15:57:29 GMT","Thu, 21 Nov 2019 21:05:46 GMT","Thu, 21 Nov 2019 17:21:13 GMT",3.997,19_102_260_1633_2019-11-21 15:57:28.793492,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5480f9af8b76743d26e5,0102,"Thu, 21 Nov 2019 16:54:09 GMT","Thu, 21 Nov 2019 19:24:45 GMT","Thu, 21 Nov 2019 19:24:41 GMT",16.314,19_102_260_1635_2019-11-21 16:54:09.042165,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5480f9af8b76743d26e6,0102,"Thu, 21 Nov 2019 18:50:02 GMT","Fri, 22 Nov 2019 01:53:32 GMT","Fri, 22 Nov 2019 01:53:19 GMT",31.639,19_102_260_1640_2019-11-21 18:50:02.030471,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5480f9af8b76743d26e7,0102,"Thu, 21 Nov 2019 19:32:09 GMT","Fri, 22 Nov 2019 02:21:08 GMT","Thu, 21 Nov 2019 21:29:07 GMT",11.727,19_102_260_1636_2019-11-21 19:32:08.777464,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5480f9af8b76743d26e8,0102,"Thu, 21 Nov 2019 20:09:37 GMT","Thu, 21 Nov 2019 23:29:24 GMT","Thu, 21 Nov 2019 20:44:25 GMT",2.698,19_102_260_1635_2019-11-21 20:09:36.670675,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5480f9af8b76743d26e9,0102,"Thu, 21 Nov 2019 23:59:28 GMT","Fri, 22 Nov 2019 04:45:02 GMT","Fri, 22 Nov 2019 04:44:50 GMT",11.294,19_102_260_1639_2019-11-21 23:59:27.828626,0019,05,19-102-260-1639,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5486f9af8b76743d26ea,0102,"Fri, 22 Nov 2019 15:49:20 GMT","Sat, 23 Nov 2019 02:44:36 GMT","Fri, 22 Nov 2019 17:12:40 GMT",4.026,19_102_260_1633_2019-11-22 15:49:19.964065,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5486f9af8b76743d26eb,0102,"Fri, 22 Nov 2019 16:08:23 GMT","Sat, 23 Nov 2019 00:41:43 GMT","Fri, 22 Nov 2019 18:38:39 GMT",15.399,19_102_260_1635_2019-11-22 16:08:22.631432,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5486f9af8b76743d26ec,0102,"Fri, 22 Nov 2019 16:48:43 GMT","Fri, 22 Nov 2019 23:32:50 GMT","Fri, 22 Nov 2019 18:57:46 GMT",4.728,19_102_260_1640_2019-11-22 16:48:42.710146,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5486f9af8b76743d26ed,0102,"Fri, 22 Nov 2019 17:29:47 GMT","Fri, 22 Nov 2019 19:44:06 GMT","Fri, 22 Nov 2019 18:57:12 GMT",2.881,19_102_260_1637_2019-11-22 17:29:47.149661,0019,07,19-102-260-1637,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5486f9af8b76743d26ee,0102,"Fri, 22 Nov 2019 17:34:04 GMT","Sat, 23 Nov 2019 01:15:23 GMT","Sat, 23 Nov 2019 01:15:19 GMT",31.641,19_102_260_1639_2019-11-22 17:34:03.812353,0019,05,19-102-260-1639,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5486f9af8b76743d26ef,0102,"Fri, 22 Nov 2019 21:32:01 GMT","Sat, 23 Nov 2019 05:03:45 GMT","Sat, 23 Nov 2019 04:38:23 GMT",15.905,19_102_260_1637_2019-11-22 21:32:00.512052,0019,07,19-102-260-1637,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5486f9af8b76743d26f0,0102,"Fri, 22 Nov 2019 23:06:47 GMT","Sat, 23 Nov 2019 00:47:12 GMT","Sat, 23 Nov 2019 00:18:18 GMT",1.85,19_102_260_1636_2019-11-22 23:06:46.834957,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a548df9af8b76743d26f1,0102,"Mon, 25 Nov 2019 16:16:19 GMT","Mon, 25 Nov 2019 22:01:11 GMT","Mon, 25 Nov 2019 17:39:51 GMT",4.006,19_102_260_1633_2019-11-25 16:16:18.766863,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a548df9af8b76743d26f2,0102,"Mon, 25 Nov 2019 16:52:01 GMT","Tue, 26 Nov 2019 00:20:19 GMT","Mon, 25 Nov 2019 19:42:22 GMT",6.445,19_102_260_1640_2019-11-25 16:52:00.604665,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a548df9af8b76743d26f3,0102,"Mon, 25 Nov 2019 17:27:30 GMT","Mon, 25 Nov 2019 22:55:10 GMT","Mon, 25 Nov 2019 22:55:05 GMT",34.38,19_102_260_1639_2019-11-25 17:27:29.564121,0019,05,19-102-260-1639,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a548df9af8b76743d26f4,0102,"Mon, 25 Nov 2019 17:28:13 GMT","Mon, 25 Nov 2019 19:30:18 GMT","Mon, 25 Nov 2019 19:30:10 GMT",13.088,19_102_260_1634_2019-11-25 17:28:12.662021,0019,03,19-102-260-1634,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a548df9af8b76743d26f5,0102,"Mon, 25 Nov 2019 19:46:58 GMT","Tue, 26 Nov 2019 02:22:02 GMT","Tue, 26 Nov 2019 02:21:57 GMT",26.556,19_102_260_1636_2019-11-25 19:46:58.507213,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a548df9af8b76743d26f6,0102,"Mon, 25 Nov 2019 21:31:05 GMT","Tue, 26 Nov 2019 03:14:03 GMT","Tue, 26 Nov 2019 03:13:51 GMT",16.627,19_102_260_1637_2019-11-25 21:31:05.051467,0019,07,19-102-260-1637,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5493f9af8b76743d26f7,0102,"Tue, 26 Nov 2019 15:04:29 GMT","Wed, 27 Nov 2019 00:42:11 GMT","Tue, 26 Nov 2019 17:57:56 GMT",19.18827472222222,19_102_260_1635_2019-11-26 15:04:28.898503,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5493f9af8b76743d26f8,0102,"Tue, 26 Nov 2019 16:16:58 GMT","Wed, 27 Nov 2019 02:01:26 GMT","Tue, 26 Nov 2019 18:10:50 GMT",5.645,19_102_260_1633_2019-11-26 16:16:57.854423,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5493f9af8b76743d26f9,0102,"Tue, 26 Nov 2019 17:38:45 GMT","Wed, 27 Nov 2019 02:34:49 GMT","Wed, 27 Nov 2019 02:34:41 GMT",40.344,19_102_260_1640_2019-11-26 17:38:45.245048,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5493f9af8b76743d26fa,0102,"Tue, 26 Nov 2019 19:43:29 GMT","Wed, 27 Nov 2019 01:58:27 GMT","Wed, 27 Nov 2019 01:58:22 GMT",26.511,19_102_260_1636_2019-11-26 19:43:29.505302,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5493f9af8b76743d26fb,0102,"Tue, 26 Nov 2019 21:26:49 GMT","Wed, 27 Nov 2019 05:11:14 GMT","Wed, 27 Nov 2019 05:11:01 GMT",25.78,19_102_260_1637_2019-11-26 21:26:48.819822,0019,07,19-102-260-1637,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5498f9af8b76743d26fc,0102,"Wed, 27 Nov 2019 16:15:23 GMT","Thu, 28 Nov 2019 03:04:25 GMT","Wed, 27 Nov 2019 18:13:00 GMT",5.847,19_102_260_1633_2019-11-27 16:15:22.963845,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5498f9af8b76743d26fd,0102,"Wed, 27 Nov 2019 18:38:15 GMT","Wed, 27 Nov 2019 20:53:52 GMT","Wed, 27 Nov 2019 20:53:44 GMT",14.684,19_102_260_1640_2019-11-27 18:38:14.525461,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5498f9af8b76743d26fe,0102,"Wed, 27 Nov 2019 22:19:19 GMT","Thu, 28 Nov 2019 05:10:51 GMT","Thu, 28 Nov 2019 05:10:43 GMT",19.894,19_102_260_1640_2019-11-27 22:19:18.813563,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a5498f9af8b76743d26ff,0102,"Wed, 27 Nov 2019 22:31:31 GMT","Thu, 28 Nov 2019 01:52:06 GMT","Thu, 28 Nov 2019 01:34:06 GMT",7.278,19_102_260_1639_2019-11-27 22:31:31.053109,0019,05,19-102-260-1639,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a549ff9af8b76743d2700,0102,"Mon, 02 Dec 2019 16:20:32 GMT","Mon, 02 Dec 2019 19:31:24 GMT","Mon, 02 Dec 2019 19:31:20 GMT",20.452,19_102_260_1633_2019-12-02 16:20:32.464833,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a549ff9af8b76743d2701,0102,"Mon, 02 Dec 2019 17:43:25 GMT","Tue, 03 Dec 2019 02:39:57 GMT","Mon, 02 Dec 2019 19:16:36 GMT",4.505,19_102_260_1638_2019-12-02 17:43:25.247731,0019,04,19-102-260-1638,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a549ff9af8b76743d2702,0102,"Mon, 02 Dec 2019 18:15:45 GMT","Tue, 03 Dec 2019 01:37:50 GMT","Tue, 03 Dec 2019 01:37:38 GMT",34.502,19_102_260_1640_2019-12-02 18:15:45.317524,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a549ff9af8b76743d2703,0102,"Mon, 02 Dec 2019 19:25:16 GMT","Tue, 03 Dec 2019 02:14:58 GMT","Tue, 03 Dec 2019 02:14:54 GMT",28.588,19_102_260_1636_2019-12-02 19:25:16.039170,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a549ff9af8b76743d2704,0102,"Mon, 02 Dec 2019 19:27:08 GMT","Tue, 03 Dec 2019 00:31:42 GMT","Mon, 02 Dec 2019 22:01:40 GMT",15.596,19_102_260_1635_2019-12-02 19:27:08.309238,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a549ff9af8b76743d2705,0102,"Mon, 02 Dec 2019 19:28:47 GMT","Tue, 03 Dec 2019 01:33:34 GMT","Mon, 02 Dec 2019 23:22:00 GMT",9.136,19_102_260_1639_2019-12-02 19:28:47.150611,0019,05,19-102-260-1639,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a549ff9af8b76743d2706,0102,"Mon, 02 Dec 2019 20:29:59 GMT","Mon, 02 Dec 2019 21:52:01 GMT","Mon, 02 Dec 2019 20:44:37 GMT",0.746,19_102_260_1633_2019-12-02 20:29:59.272723,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a549ff9af8b76743d2707,0102,"Mon, 02 Dec 2019 21:23:46 GMT","Tue, 03 Dec 2019 05:08:55 GMT","Tue, 03 Dec 2019 05:08:42 GMT",25.766,19_102_260_1637_2019-12-02 21:23:46.496491,0019,07,19-102-260-1637,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54a6f9af8b76743d2708,0102,"Tue, 03 Dec 2019 15:01:40 GMT","Tue, 03 Dec 2019 23:35:05 GMT","Tue, 03 Dec 2019 19:17:09 GMT",26.258,19_102_260_1635_2019-12-03 15:01:40.169842,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54a6f9af8b76743d2709,0102,"Tue, 03 Dec 2019 15:46:35 GMT","Tue, 03 Dec 2019 21:47:13 GMT","Tue, 03 Dec 2019 17:48:40 GMT",6.088,19_102_260_1633_2019-12-03 15:46:34.961144,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
